index,original word,new word
11833,uri,
11834,cintars,
11835,segienam,
11836,matek,
11837,ngarep,
11838,tmp,
11839,gembrong,
11840,inshallah,
11841,croplah,
11842,komuk,
11843,eak,
11844,organized,
11845,penampilam,
11846,perfectionist,
11847,uns,
11848,surakarta,
11849,galfok,
11850,nervous,
11851,gatenang,
11852,ombudsman,
11853,hayu,
11854,tmuan,
11855,hifumi,
11856,ygl,
11857,longguo,
11858,galar,
11859,would,
11860,thing,
11861,were,
11862,enggaaaaaaa,
11863,bucinin,
11864,terussd,
11865,besdey,
11866,allello,
11867,condropramonozld,
11868,sentosa,
11869,yearsold,
11870,kmd,
11871,handukin,
11872,sesring,
11873,kirakira,
11874,lamalama,
11875,ksih,
11876,seruuu,
11877,ngebingungin,
11878,sayangkuuuu,
11879,disiniiii,
11880,oa,
11881,modelling,
11882,wonder,
11883,hasn,
11884,into,
11885,profile,
11886,syafaat,
11887,ridhamu,
11888,akhlaq,
11889,catfish,
11890,ganjen,
11891,modusin,
11892,harimau,
11893,kijang,
11894,senapan,
11895,gari,
11896,recomended,
11897,obayk,
11898,understand,
11899,puh,
11900,owislah,
11901,ibarate,
11902,sego,
11903,uwis,
11904,dadi,
11905,bubur,
11906,flying,
11907,aww,
11908,ainin,
11909,hahahahhaa,
11910,change,
11911,yiu,
11912,againss,
11913,gapada,
11914,fixed,
11915,cost,
11916,airlines,
11917,rusing,
11918,evakuasi,
11919,nyilet,
11920,disposable,
11921,cameranya,
11922,intervensi,
11923,sukma,
11924,marbot,
11925,sahuuuur,
11926,sahuuur,
11927,sahuuuuur,
11928,dilanjutin,
11929,ahhh,
11930,naroh,
11931,orangtuamu,
11932,obral,
11933,jomblonya,
11934,urgent,
11935,kr,
11936,abat,
11937,nunjukkin,
11938,linimasa,
11939,samain,
11940,vian,
11941,en,
11942,bow,
11943,nampung,
11944,arin,
11945,domba,
11946,armyyyyyy,
11947,kaliannnnnnn,
11948,jugaaaaa,
11949,pindul,
11950,cekik,
11951,filosopi,
11952,pening,
11953,kq,
11954,kno,
11955,wat,
11956,bomber,
11957,jacket,
11958,brondong,
11959,hiruk,
11960,piruk,
11961,iklas,
11962,rumus,
11963,dptkan,
11964,disaan,
11965,kusendri,
11966,amis,
11967,cumi,
11968,pasr,
11969,jauuhh,
11970,ambisi,
11971,dipengenin,
11972,legowo,
11973,nggih,
11974,semeton,
11975,bangeeeet,
11976,ngungkapinnya,
11977,ci,
11978,enga,
11979,kh,
11980,munif,
11981,zuhri,
11982,nahdlatululama,
11983,nyita,
11984,sori,
11985,bor,
11986,pakk,
11987,kelvin,
11988,kelingking,
11989,niel,
11990,haruhi,
11991,knightleeeeeyy,
11992,gerik,
11993,darcy,
11994,bakmi,
11995,duet,
11996,dueg,
11997,lfc,
11998,fernandinhonya,
11999,matic,
12000,kantenya,
12001,chelsea,
12002,nyentuh,
12003,deteksi,
12004,nombok,
12005,abdul,
12006,ngebekas,
12007,jati,
12008,asong,
12009,pahat,
12010,shawn,
12011,mesem,
12012,irasional,
12013,sekenario,
12014,garang,
12015,capcus,
12016,nicch,
12017,sumatera,
12018,dba,
12019,loo,
12020,saintek,
12021,mala,
12022,bapaaakk,
12023,fuuunn,
12024,oot,
12025,balesnya,
12026,agats,
12027,rengkuh,
12028,tengadah,
12029,sengit,
12030,fall,
12031,mendengarkanya,
12032,diingetinnya,
12033,boongin,
12034,daehyun,
12035,surgawi,
12036,temankobong,
12037,pagingopi,
12038,sk,
12039,yudisium,
12040,ukt,
12041,prilaku,
12042,jhope,
12043,khia,
12044,sit,
12045,genderuw,
12046,gabutuh,
12047,hilma,
12048,tmnku,
12049,sangobion,
12050,vit,
12051,hil,
12052,akumencintamu,
12053,popda,
12054,ujicoba,
12055,striker,
12056,avatar,
12057,freeport,
12058,rengek,
12059,monika,
12060,yuno,
12061,disimpen,
12062,rsut,
12063,nengokin,
12064,teyus,
12065,telpnya,
12066,panpel,
12067,recehkanpssi,
12068,recehkansepakbola,
12069,alor,
12070,gajah,
12071,pengkal,
12072,balak,
12073,krj,
12074,kln,
12075,sbgai,
12076,barangkt,
12077,sendi,
12078,berngkat,
12079,dech,
12080,masakecilkuasik,
12081,pnp,
12082,sinmas,
12083,kajj,
12084,pantul,
12085,eumph,
12086,emph,
12087,muth,
12088,ngeblurrr,
12089,ngeblur,
12090,blur,
12091,bulutangkis,
12092,keak,
12093,hih,
12094,guwah,
12095,kompetisi,
12096,mendown,
12097,grade,
12098,apadaya,
12099,bner,
12100,management,
12101,helen,
12102,knw,
12103,sekalikali,
12104,negosiasi,
12105,sagitarius,
12106,kolo,
12107,moody,
12108,cryingnya,
12109,dikos,
12110,hayati,
12111,dikerjain,
12112,mndg,
12113,fromm,
12114,responsibility,
12115,belo,
12116,ncip,
12117,dido,
12118,healty,
12119,teuteup,
12120,ngoreksi,
12121,salahin,
12122,shanthaaay,
12123,hiduplo,
12124,wonderful,
12125,wara,
12126,wiri,
12127,moscow,
12128,wowwww,
12129,tune,
12130,sundul,
12131,oezil,
12132,xhaka,
12133,umpan,
12134,nyamber,
12135,perasaanya,
12136,bullying,
12137,examplenya,
12138,pitam,
12139,worthless,
12140,rinding,
12141,terkadangg,
12142,eallaaaah,
12143,paaak,
12144,yayang,
12145,presidenterhebat,
12146,iriana,
12147,firstladyindonesia,
12148,ish,
12149,xp,
12150,brnilai,
12151,generosity,
12152,guntur,
12153,geledek,
12154,letus,
12155,qayyim,
12156,maygad,
12157,laga,
12158,west,
12159,saji,
12160,malino,
12161,july,
12162,buktiin,
12163,pntg,
12164,comdev,
12165,dena,
12166,euphoria,
12167,laparrrr,
12168,liang,
12169,lahatnya,
12170,scene,
12171,dsuruh,
12172,didpan,
12173,definitely,
12174,ika,
12175,alex,
12176,gatakut,
12177,yaampon,
12178,talent,
12179,pajama,
12180,baristanya,
12181,lengos,
12182,leher,
12183,ngg,
12184,keroncong,
12185,gagap,
12186,ngeexpect,
12187,lecet,
12188,bagaiman,
12189,micnya,
12190,canyol,
12191,alesannya,
12192,ngidolain,
12193,ldy,
12194,soooooo,
12195,imm,
12196,regustrasi,
12197,formatur,
12198,rabi,
12199,ab,
12200,kanya,
12201,amberegul,
12202,emeseyu,
12203,wkwkkwkw,
12204,william,
12205,upeti,
12206,panerai,
12207,njum,
12208,btn,
12209,dailysinthaa,
12210,deadpool,
12211,pantesan,
12212,adekgemas,
12213,fever,
12214,megalodon,
12215,visualisasi,
12216,creepy,
12217,siiihh,
12218,bedo,
12219,yowes,
12220,jaluk,
12221,wenehi,
12222,yhaaaa,
12223,aziem,
12224,gosong,
12225,outbound,
12226,diksarlin,
12227,bunglon,
12228,presidensial,
12229,paketin,
12230,ngeshift,
12231,gmbr,
12232,brikut,
12233,dipost,
12234,dyaar,
12235,ekpresif,
12236,unjung,
12237,wukir,
12238,mahendraku,
12239,kelabu,
12240,nomernya,
12241,dihub,
12242,diblacklist,
12243,holcim,
12244,safe,
12245,kepepettttt,
12246,paksain,
12247,bati,
12248,kitty,
12249,goldreinvented,
12250,antamlogammulia,
12251,diet,
12252,bok,
12253,masasih,
12254,gacukup,
12255,boros,
12256,bangetsih,
12257,emakku,
12258,sinh,
12259,drumer,
12260,kui,
12261,cur,
12262,seminar,
12263,presence,
12264,enough,
12265,brwl,
12266,skit,
12267,hoream,
12268,semngt,
12269,sngad,
12270,qam,
12271,smngtt,
12272,isalam,
12273,individu,
12274,gerim,
12275,basuh,
12276,temali,
12277,ngedeteksi,
12278,roomchat,
12279,ngadem,
12280,balkot,
12281,narsumku,
12282,menjalank,
12283,hpalah,
12284,loves,
12285,selow,
12286,kancing,
12287,ezra,
12288,dikomentarin,
12289,terussss,
12290,tebas,
12291,relovan,
12292,somay,
12293,berselisiban,
12294,pertamina,
12295,devano,
12296,danendra,
12297,keviralan,
12298,ranting,
12299,pipit,
12300,tengger,
12301,dirasain,
12302,should,
12303,comfort,
12304,winnie,
12305,poohnya,
12306,embul,
12307,producing,
12308,nyuiste,
12309,tigernya,
12310,eomma,
12311,jeju,
12312,laf,
12313,muchie,
12314,pulogebang,
12315,pasir,
12316,ditolongin,
12317,tmnnya,
12318,bw,
12319,yauda,
12320,karin,
12321,sushi,
12322,tei,
12323,boomerang,
12324,wek,
12325,loving,
12326,whole,
12327,bahahaha,
12328,ngambekan,
12329,xoxo,
12330,bayujuli,
12331,rase,
12332,jumpe,
12333,soulmate,
12334,gile,
12335,tgok,
12336,muke,
12337,fui,
12338,ituuuu,
12339,ngelive,
12340,opang,
12341,merek,
12342,lamborghini,
12343,introprksi,
12344,faking,
12345,niru,
12346,messed,
12347,wol,
12348,aplkasinya,
12349,gadibaless,
12350,nyusut,
12351,punggawa,
12352,elja,
12353,pssday,
12354,bnda,
12355,bkl,
12356,trjadi,
12357,tjadi,
12358,rn,
12359,fml,
12360,udan,
12361,simplylife,
12362,imagine,
12363,wjwk,
12364,edinburgh,
12365,princess,
12366,calton,
12367,hill,
12368,planning,
12369,oooooooooo,
12370,awaydays,
12371,bobotohsaalamdunya,
12372,banggamengawalmu,
12373,humas,
12374,kutil,
12375,lendir,
12376,exist,
12377,mauu,
12378,kepikiraan,
12379,kedengeran,
12380,ambulance,
12381,deres,
12382,compare,
12383,blah,
12384,ne,
12385,jarum,
12386,batre,
12387,imunisasi,
12388,kelenteng,
12389,depopulasi,
12390,yoon,
12391,jisung,
12392,drpda,
12393,wannables,
12394,dj,
12395,doong,
12396,kobar,
12397,gilsssss,
12398,parung,
12399,ngetssss,
12400,cwonya,
12401,disturbing,
12402,resolusi,
12403,elektromagnetik,
12404,drtd,
12405,saki,
12406,okb,
12407,wsrga,
12408,senenh,
12409,kaliqn,
12410,jarahin,
12411,menengankan,
12412,jenak,
12413,dibandinginnya,
12414,huawei,
12415,porsche,
12416,highlight,
12417,sayanggg,
12418,katain,
12419,tuhh,
12420,berpandapat,
12421,nini,
12422,kari,
12423,ons,
12424,saset,
12425,memilhmu,
12426,gazebo,
12427,renang,
12428,sani,
12429,smentara,
12430,keriput,
12431,ketelen,
12432,ngabdi,
12433,wkwkwkwkkw,
12434,hahahahahah,
12435,ange,
12436,short,
12437,child,
12438,lumrah,
12439,tukil,
12440,adabyu,
12441,huehehe,
12442,mnjd,
12443,ahl,
12444,perdana,
12445,sastrawan,
12446,picis,
12447,mudh,
12448,sngat,
12449,stupidity,
12450,diurusin,
12451,moron,
12452,laahh,
12453,nmanya,
12454,promoter,
12455,featured,
12456,krusial,
12457,heol,
12458,strmarah,
12459,tandain,
12460,dreamy,
12461,pwease,
12462,instabali,
12463,kangenbali,
12464,peristirahatanya,
12465,pres,
12466,hadweehhh,
12467,jimat,
12468,lem,
12469,usd,
12470,idr,
12471,ba,
12472,ahaha,
12473,zha,
12474,saving,
12475,encore,
12476,galaoooo,
12477,ngebayanginnya,
12478,cengo,
12479,kecatet,
12480,greetingnya,
12481,ohiya,
12482,chikin,
12483,blak,
12484,must,
12485,kangenya,
12486,wakaka,
12487,goblox,
12488,ngecewain,
12489,ngamau,
12490,kondektur,
12491,belanjaaaaa,
12492,hilih,
12493,manggilnya,
12494,alkohol,
12495,coming,
12496,laaahhh,
12497,serrr,
12498,bgst,
12499,woee,
12500,jesica,
12501,missing,
12502,pkknya,
12503,soto,
12504,mnerima,
12505,musyawarah,
12506,mbangun,
12507,mdptkan,
12508,kesyel,
12509,hhrrgghhhh,
12510,lau,
12511,bray,
12512,traktir,
12513,suek,
12514,berikanlh,
12515,kesehatn,
12516,jelajahdesa,
12517,rombongn,
12518,masyrakt,
12519,untk,
12520,ridhomu,
12521,kroscek,
12522,merchant,
12523,mohonditindaklanjut,
12524,diledekin,
12525,ngibur,
12526,feelings,
12527,juno,
12528,rancabuaya,
12529,mal,
12530,guncang,
12531,spot,
12532,dirisendiri,
12533,jelata,
12534,kaci,
12535,sbm,
12536,kesi,
12537,wuuuh,
12538,ngekos,
12539,pemperjelas,
12540,perijinan,
12541,lalulintas,
12542,budeg,
12543,adie,
12544,meperkeruh,
12545,istiqomahjokowi,
12546,indosiar,
12547,shoolih,
12548,xboleh,
12549,xberani,
12550,punye,
12551,duk,
12552,hostel,
12553,kwan,
12554,gaduh,
12555,executive,
12556,legislative,
12557,bio,
12558,picture,
12559,pencak,
12560,raup,
12561,medali,
12562,beladiri,
12563,karate,
12564,taekwondo,
12565,bcr,
12566,sampaj,
12567,pangumbaraan,
12568,yos,
12569,sudarso,
12570,waw,
12571,thx,
12572,ngerintis,
12573,baruuuu,
12574,brended,
12575,fo,
12576,giniehh,
12577,gangu,
12578,innocent,
12579,bersodara,
12580,brasa,
12581,rumuse,
12582,tawakal,
12583,percoyo,
12584,sangatsangat,
12585,masha,
12586,himpun,
12587,geram,
12588,tan,
12589,cikutra,
12590,ensenangbandung,
12591,payingrespect,
12592,stel,
12593,mes,
12594,jason,
12595,mraz,
12596,dininaboboin,
12597,ampase,
12598,rapopo,
12599,keselek,
12600,asteriska,
12601,noleh,
12602,revolusi,
12603,sabila,
12604,cintas,
12605,awan,
12606,naro,
12607,digerojogan,
12608,ante,
12609,krb,
12610,iii,
12611,waspadamerapi,
12612,roro,
12613,lhp,
12614,longsor,
12615,search,
12616,gogle,
12617,btc,
12618,simcard,
12619,word,
12620,dukun,
12621,skizo,
12622,bango,
12623,malika,
12624,fromyg,
12625,owi,
12626,rantang,
12627,akulturasi,
12628,seiiringnya,
12629,mengatasnamakan,
12630,sanding,
12631,protesdewe,
12632,erdogan,
12633,laknatullah,
12634,fw,
12635,tenar,
12636,amber,
12637,getwellsoonleeteuk,
12638,ff,
12639,nct,
12640,complete,
12641,klopun,
12642,updatenya,
12643,razannajjar,
12644,wonhee,
12645,imutnya,
12646,nampakin,
12647,myfaceismyproblemnotyours,
12648,dibikinasikaja,
12649,familytime,
12650,qualitytime,
12651,munduk,
12652,ngekeh,
12653,postingan,
12654,deehhh,
12655,frame,
12656,danielsayang,
12657,dongg,
12658,diaaa,
12659,suam,
12660,ngeluangin,
12661,kolab,
12662,advice,
12663,kmpret,
12664,teluh,
12665,sumpeh,
12666,gabrani,
12667,spion,
12668,explode,
12669,af,
12670,padhilah,
12671,duha,
12672,rizki,
12673,wondering,
12674,rebel,
12675,sadly,
12676,sparing,
12677,footballl,
12678,unitedindonesia,
12679,unitedtogether,
12680,uici,
12681,unitedindramayu,
12682,unitedindonesiachapterindramayu,
12683,regency,
12684,terwujut,
12685,ketidakmampuan,
12686,kontestasi,
12687,kesejahtetaan,
12688,tanggungja,
12689,ngin,
12690,cz,
12691,slhkan,
12692,slamanya,
12693,ayoramaikantengananfestival,
12694,nmpk,
12695,cuak,
12696,wehhh,
12697,pesek,
12698,semanggi,
12699,politiksubjektif,
12700,tustas,
12701,gusdur,
12702,gatausih,
12703,ditemenin,
12704,segitunya,
12705,bnrbnr,
12706,range,
12707,reviewnya,
12708,gadgetin,
12709,build,
12710,kondang,
12711,scarf,
12712,rosulullah,
12713,unblock,
12714,behelan,
12715,riang,
12716,jeansku,
12717,bilas,
12718,maz,
12719,persik,
12720,gempaliterasi,
12721,generasijaguar,
12722,sumatra,
12723,bakahuni,
12724,sks,
12725,matkul,
12726,uasnya,
12727,simba,
12728,netijennya,
12729,cedih,
12730,billing,
12731,bpjstk,
12732,jamsostek,
12733,thnkng,
12734,tongtong,
12735,scania,
12736,ajasih,
12737,uts,
12738,imbangin,
12739,portrait,
12740,ekopra,
12741,yogo,
12742,ahai,
12743,kepoooo,
12744,sotoyyy,
12745,pangnyaho,
12746,efeklgdatengtamu,
12747,mintak,
12748,beliu,
12749,dipapua,
12750,dipinjem,
12751,overdue,
12752,dose,
12753,lexyness,
12754,dinnerdate,
12755,makes,
12756,liking,
12757,blink,
12758,hapal,
12759,most,
12760,cilik,
12761,anut,
12762,identify,
12763,ssi,
12764,naaah,
12765,peng,
12766,stalk,
12767,twitternya,
12768,otomatically,
12769,brain,
12770,delima,
12771,jeno,
12772,hadepin,
12773,scrolling,
12774,ngelag,
12775,explorer,
12776,ketidakstabilan,
12777,ntut,
12778,semai,
12779,subhanahu,
12780,jeikeitei,
12781,folder,
12782,tumpu,
12783,terika,
12784,kosanlyfe,
12785,gmarahti,
12786,ayuka,
12787,hbddddd,
12788,brooo,
12789,national,
12790,monument,
12791,monas,
12792,bejarak,
12793,riddle,
12794,lyk,
12795,found,
12796,internationalgamelanfestival,
12797,gamelan,
12798,igf,
12799,disetting,
12800,pelican,
12801,kn,
12802,sbaik,
12803,degdegann,
12804,attack,
12805,patnernya,
12806,aiguuuu,
12807,dawai,
12808,gegap,
12809,gempita,
12810,orkestra,
12811,pagelaran,
12812,ntarkan,
12813,oom,
12814,barakallahu,
12815,fii,
12816,umriik,
12817,tang,
12818,digugel,
12819,tumor,
12820,nota,
12821,bene,
12822,merenggunt,
12823,rehat,
12824,kebutuan,
12825,pakean,
12826,bandrol,
12827,museum,
12828,kolor,
12829,dodonk,
12830,tnp,
12831,keseleocinta,
12832,efekgabisatidur,
12833,propinsi,
12834,barkot,
12835,piagam,
12836,parnoan,
12837,sitin,
12838,rapuh,
12839,morningside,
12840,fazerdaze,
12841,enaq,
12842,halodo,
12843,semangats,
12844,uneasy,
12845,misread,
12846,jennifer,
12847,bedroom,
12848,talks,
12849,internya,
12850,adapakah,
12851,nanyaserius,
12852,maukerja,
12853,aquietplace,
12854,hereditary,
12855,oya,
12856,mbake,
12857,teejun,
12858,dekeeeet,
12859,beburu,
12860,siput,
12861,aisia,
12862,peuting,
12863,ainggg,
12864,gunana,
12865,naonnnnnnn,
12866,hyunmin,
12867,dooong,
12868,gueee,
12869,gonjang,
12870,ganjing,
12871,oprec,
12872,angkata,
12873,mutualan,
12874,yuu,
12875,akumencintaimu,
12876,dipijet,
12877,mijet,
12878,anatomi,
12879,akupuntur,
12880,phsyco,
12881,balet,
12882,timba,
12883,teddy,
12884,kamfreett,
12885,embun,
12886,ufuk,
12887,loncat,
12888,ngomogin,
12889,gais,
12890,airmas,
12891,asri,
12892,nihil,
12893,joli,
12894,pakat,
12895,ikrar,
12896,jamiyah,
12897,meleeekk,
12898,huaaa,
12899,apalgi,
12900,takutin,
12901,kosa,
12902,disni,
12903,request,
12904,nimbun,
12905,mangany,
12906,remake,
12907,powerrmarah,
12908,cuih,
12909,manganya,
12910,thor,
12911,ironman,
12912,umbar,
12913,entitled,
12914,kaaak,
12915,bedaa,
12916,morbiditas,
12917,mortalitas,
12918,killer,
12919,lucua,
12920,nold,
12921,produce,
12922,agnes,
12923,monica,
12924,bisma,
12925,smash,
12926,laura,
12927,bertha,
12928,younglex,
12929,soimah,
12930,irfan,
12931,gilang,
12932,ramzi,
12933,neh,
12934,wkwkkwkwk,
12935,jadiiii,
12936,doloe,
12937,antho,
12938,morgante,
12939,lucia,
12940,montini,
12941,italia,
12942,teryata,
12943,capcay,
12944,bihun,
12945,aplgi,
12946,pentir,
12947,taichangoreng,
12948,mngkin,
12949,sakral,
12950,tabiat,
12951,bahasaarab,
12952,dijanjiin,
12953,virgin,
12954,masya,
12955,naudzubillahminzaliq,
12956,setaaan,
12957,manggung,
12958,staisun,
12959,atuhlah,
12960,payment,
12961,gildan,
12962,jahit,
12963,qcnya,
12964,dibarengin,
12965,testing,
12966,version,
12967,downtime,
12968,eksisting,
12969,annex,
12970,alamak,
12971,gadengerin,
12972,vol,
12973,sctv,
12974,rcti,
12975,kobam,
12976,rep,
12977,taken,
12978,sbl,
12979,menurutkuuu,
12980,maksimum,
12981,edge,
12982,cobain,
12983,ferry,
12984,julianto,
12985,jamberapa,
12986,umpetin,
12987,rien,
12988,syuting,
12989,thesis,
12990,eaaaaaaa,
12991,gusur,
12992,kissfmmedan,
12993,sakinah,
12994,mawadah,
12995,warohmah,
12996,jenniku,
12997,sanagat,
12998,imutan,
12999,maps,
13000,hnnggg,
13001,jagat,
13002,ngeladeni,
13003,masker,
13004,bengkoang,
13005,yoghurt,
13006,strawberry,
13007,ceu,
13008,dudum,
13009,perasaab,
13010,nabrak,
13011,empunya,
13012,suda,
13013,tisik,
13014,bebet,
13015,bobot,
13016,visioner,
13017,aditia,
13018,yudis,
13019,azure,
13020,lesson,
13021,learned,
13022,honey,
13023,bondonekat,
13024,bismillahirrahmanirrahim,
13025,mydiary,
13026,humancapitallife,
13027,ceng,
13028,gmail,
13029,com,
13030,terjemahanbebas,
13031,lugu,
13032,jadigalau,
13033,kiref,
13034,menarique,
13035,ew,
13036,sulah,
13037,rabbalallaamiin,
13038,kabarin,
13039,blabla,
13040,kentut,
13041,gakcuma,
13042,gamer,
13043,hacking,
13044,psycologhy,
13045,tricky,
13046,ect,
13047,derjat,
13048,nunjuk,
13049,ndaftar,
13050,udu,
13051,gemblung,
13052,arane,
13053,centil,
13054,koki,
13055,rona,
13056,diyana,
13057,sakid,
13058,kesedihannha,
13059,certnya,
13060,ibdah,
13061,sii,
13062,awlnya,
13063,pkir,
13064,dislngkuhin,
13065,risha,
13066,imbuh,
13067,arsya,
13068,arisha,
13069,kulum,
13070,bures,
13071,hyeri,
13072,atensi,
13073,choi,
13074,myeong,
13075,ho,
13076,brppun,
13077,bekos,
13078,gabetah,
13079,reasons,
13080,sobatkenthel,
13081,sawit,
13082,sante,
13083,suzanna,
13084,permendikbud,
13085,suku,
